ID,생산년도,모델출시년도,브랜드,차량모델명,판매도시,판매구역,주행거리,배기량,압축천연가스(CNG),경유,가솔린,하이브리드,액화석유가스(LPG),가격
TRAIN_00271,2019,2015,bmw,x1,WAR,MAZ,62764,1995,0,1,0,0,0,129.87
TRAIN_00272,2018,2014,renault,twingo,XVL,MAZ,69871,999,0,0,1,0,0,32.5
TRAIN_00273,2006,2005,opel,zafira,KUT,LOD,231000,1598,0,0,1,0,0,16.77
TRAIN_00274,2018,2018,mercedes-benz,a-klasa,VAU,WIE,33000,1461,0,1,0,0,0,136.5
TRAIN_00275,2011,2010,kia,sportage,ZYR,MAZ,108000,1591,0,0,1,0,0,61.09
TRAIN_00276,2012,2007,ford,mondeo,WAR,MAZ,146586,1999,0,0,1,0,0,40.3
TRAIN_00277,2017,2015,audi,a4,UAF,KUJ,190000,1968,0,1,0,0,0,96.07
TRAIN_00278,2010,2009,mercedes-benz,e-klasa,EUV,SLA,223000,2987,0,1,0,0,0,64.87
TRAIN_00279,2010,2004,skoda,octavia,POZ,WIE,230176,1896,0,1,0,0,0,31.07
TRAIN_00280,2016,2012,mazda,6,WAR,MAZ,89900,1998,0,0,1,0,0,101.27
TRAIN_00281,2000,1996,seat,alhambra,WRO,DOL,326000,1896,0,1,0,0,0,4.93
TRAIN_00282,2006,2004,audi,a4,JKO,POD,203000,1595,0,0,1,0,0,25.74
TRAIN_00283,2007,2007,nissan,qashqai,VLJ,LUU,305000,1997,0,0,0,0,1,31.2
TRAIN_00284,2009,2005,seat,leon,LUB,LUB,193840,1390,0,0,1,0,0,24.05
TRAIN_00285,2004,2002,mercedes-benz,e-klasa,KRO,WIE,186000,3199,0,0,1,0,0,34.97
TRAIN_00286,2012,2008,ford,fiesta,BCZ,DOL,175679,1399,0,1,0,0,0,23.4
TRAIN_00287,2016,2012,mercedes-benz,a-klasa,WAR,MAZ,50918,1595,0,0,1,0,0,96.85
TRAIN_00288,2014,2012,seat,leon,ZUR,MAZ,204000,1598,0,1,0,0,0,49.92
TRAIN_00289,2018,2015,opel,astra,PIA,MAZ,88452,1399,0,0,1,0,0,68.9
TRAIN_00290,2013,2008,honda,jazz,SYO,DOL,76000,1339,0,0,1,0,0,41.47
TRAIN_00291,2019,2017,ford,fiesta,FMD,MAL,29100,998,0,0,1,0,0,77.87
TRAIN_00292,2006,2004,mercedes-benz,a-klasa,ZHF,ZAC,185000,1498,0,0,1,0,0,15.47
TRAIN_00293,2007,2002,opel,vectra,KOL,WIE,148000,1796,0,0,1,0,0,20.67
TRAIN_00294,2006,2005,bmw,seria-3,CZE,SLA,190000,1995,0,0,1,0,0,20.67
TRAIN_00295,2009,2003,ford,c-max,ZAM,LUB,158000,1798,0,0,1,0,0,24.57
TRAIN_00296,2011,2006,citroen,c4-picasso,PLO,MAZ,217000,1560,0,1,0,0,0,26.78
TRAIN_00297,2012,2010,nissan,juke,UOT,MAZ,102000,1598,0,0,1,0,0,47.97
TRAIN_00298,1999,1998,mercedes-benz,m-klasa,FIR,SLA,250000,3199,0,0,0,0,1,24.57
TRAIN_00299,2008,2005,toyota,yaris,TRS,DOL,131000,1298,0,0,1,0,0,21.96
TRAIN_00300,2013,2008,seat,ibiza,MIK,SLA,94000,1198,0,0,1,0,0,33.67
TRAIN_00301,2005,2000,ford,mondeo,OZA,MAZ,213000,1798,0,0,1,0,0,10.27
TRAIN_00302,2003,2000,audi,a4,ELB,WAR,202000,1781,0,0,1,0,0,26.0
TRAIN_00303,2007,2003,bmw,x3,ZWO,MAZ,238123,1995,0,1,0,0,0,42.77
TRAIN_00304,2004,2002,mercedes-benz,clk-klasa,DMD,SLA,225000,1796,0,0,0,0,1,19.37
TRAIN_00305,2013,2012,bmw,seria-3,WAR,MAZ,151000,1598,0,0,1,0,0,56.55
TRAIN_00306,2018,2015,volkswagen,touran,EIX,SLA,165000,1968,0,1,0,0,0,114.27
TRAIN_00307,2007,2003,volkswagen,golf,ZAG,MAL,231200,1390,0,0,1,0,0,20.67
TRAIN_00308,2013,2012,seat,leon,ZAB,LUU,180000,1395,0,0,1,0,0,55.77
TRAIN_00309,2015,2014,ford,mondeo,CZE,SLA,184000,1997,0,1,0,0,0,71.37
TRAIN_00310,2008,2003,ford,c-max,PRU,MAZ,240000,1999,0,0,1,0,0,17.55
TRAIN_00311,2019,2013,skoda,octavia,GLI,SLA,140238,1598,0,1,0,0,0,108.55
TRAIN_00312,2009,2006,honda,civic,IFA,KUJ,145212,1799,0,0,1,0,0,46.67
TRAIN_00313,2009,2006,bmw,x5,KRA,MAL,157827,2996,0,0,1,0,0,93.47
TRAIN_00314,2005,2003,bmw,seria-5,BYU,MAZ,205000,2497,0,1,0,0,0,15.47
TRAIN_00315,2016,2015,audi,a4,LRZ,WIE,177500,1968,0,1,0,0,0,100.88
TRAIN_00316,2016,2012,toyota,rav4,ILA,WAR,141000,1995,0,1,0,0,0,23.73
TRAIN_00317,2016,2011,opel,zafira,KJY,LOD,180000,1598,0,1,0,0,0,61.62
TRAIN_00318,2013,2010,ford,focus,YTC,MAL,190000,999,0,0,1,0,0,41.47
TRAIN_00319,2011,2005,mercedes-benz,m-klasa,ZTW,SLA,149500,2987,0,1,0,0,0,92.17
TRAIN_00320,2013,2007,volkswagen,tiguan,RZE,POD,190000,1968,0,1,0,0,0,59.15
TRAIN_00321,2021,2020,honda,jazz,PIL,WIE,5,1498,0,0,0,1,0,139.36
TRAIN_00322,2009,2004,audi,a6,PIL,WIE,200316,1984,0,0,1,0,0,45.37
TRAIN_00323,2015,2012,ford,kuga,KIC,WIE,193000,1997,0,1,0,0,0,62.4
TRAIN_00324,2012,2010,kia,sportage,SYK,MAL,113000,1998,0,0,1,0,0,76.05
TRAIN_00325,2010,2007,audi,a4,UOT,MAZ,189000,1968,0,1,0,0,0,46.67
TRAIN_00326,2013,2012,hyundai,i30,LIZ,SLA,150000,1396,0,0,1,0,0,41.47
TRAIN_00327,2009,2009,toyota,avensis,WRO,DOL,355000,1998,0,1,0,0,0,25.87
TRAIN_00328,2009,2008,opel,insignia,KRA,MAL,258756,1956,0,1,0,0,0,32.37
TRAIN_00329,2005,2005,bmw,seria-3,ZAR,LUU,189000,1995,0,0,1,0,0,21.97
TRAIN_00330,2016,2008,opel,insignia,JEG,WAR,207000,1598,0,1,0,0,0,50.18
TRAIN_00331,1999,1998,ford,focus,MAR,WIE,240000,1388,0,0,1,0,0,6.17
TRAIN_00332,2011,2009,opel,astra,DGT,LOD,164000,1364,0,0,1,0,0,37.57
TRAIN_00333,2010,2006,ford,s-max,LES,WIE,245000,1997,0,1,0,0,0,36.27
TRAIN_00334,2012,2010,volkswagen,touran,LTW,WIE,208000,1598,0,1,0,0,0,49.27
TRAIN_00335,2017,2015,opel,astra,LOD,LOD,96217,1598,0,1,0,0,0,55.9
TRAIN_00336,2016,2015,audi,a4,POZ,WIE,171759,1968,0,1,0,0,0,114.27
TRAIN_00337,2018,2015,renault,espace,NYS,OPO,59654,1618,0,0,1,0,0,127.14
TRAIN_00338,2008,2008,citroen,berlingo,LOD,LOD,366000,1560,0,1,0,0,0,19.19
TRAIN_00339,2017,2012,bmw,seria-3,KAT,SLA,63584,1995,0,1,0,0,0,92.82
TRAIN_00340,2016,2015,hyundai,tucson,WAR,MAZ,82249,1591,0,0,1,0,0,93.47
TRAIN_00341,2016,2014,volkswagen,passat,KAT,SLA,137993,1968,0,1,0,0,0,89.57
TRAIN_00342,2003,2002,mercedes-benz,e-klasa,UUO,WIE,280000,3199,0,0,1,0,0,27.95
TRAIN_00343,2017,2013,mazda,3,YIO,POM,131080,1998,0,0,1,0,0,71.37
TRAIN_00344,2008,2003,renault,espace,ZTR,LOD,250954,1995,0,1,0,0,0,20.8
TRAIN_00345,2007,2006,ford,s-max,MIK,SLA,193226,1999,0,0,1,0,0,29.77
TRAIN_00346,2015,2014,volkswagen,passat,WAR,MAZ,101542,1968,0,1,0,0,0,91.65
TRAIN_00347,2009,2008,ford,fiesta,CHR,MAL,128000,1242,0,0,1,0,0,25.87
TRAIN_00348,2011,2005,seat,leon,RZE,POD,217000,1598,0,1,0,0,0,31.85
TRAIN_00349,1998,1996,bmw,seria-5,TDK,ZAC,270000,2494,0,0,0,0,1,18.2
TRAIN_00350,2004,2003,nissan,micra,GOC,SLA,186000,1240,0,0,1,0,0,10.14
TRAIN_00351,2008,2003,mazda,3,RYB,SLA,190000,1598,0,0,1,0,0,20.67
TRAIN_00352,2017,2011,opel,zafira,GOR,MAZ,149000,1364,0,0,1,0,0,76.7
TRAIN_00353,2015,2005,mitsubishi,lancer,ZGI,LOD,84886,1590,0,0,1,0,0,62.27
TRAIN_00354,2007,2001,renault,trafic,QZY,POD,287000,1995,0,1,0,0,0,38.35
TRAIN_00355,2005,2004,audi,a6,KYH,MAZ,290000,2393,0,0,0,0,1,25.87
TRAIN_00356,2009,2005,toyota,yaris,SRO,DOL,159228,1329,0,0,1,0,0,20.67
TRAIN_00357,2001,1998,opel,astra,POZ,WIE,214510,2198,0,0,1,0,0,14.95
TRAIN_00358,2009,2005,mercedes-benz,s-klasa,FSL,WIE,400000,5461,0,0,1,0,0,76.7
TRAIN_00359,2013,2008,opel,insignia,LOD,LOD,187000,1956,0,1,0,0,0,44.07
TRAIN_00360,2008,2005,opel,zafira,REG,MAL,127526,1910,0,1,0,0,0,31.07
TRAIN_00361,2003,1998,bmw,seria-3,XJY,WAR,401000,2993,0,1,0,0,0,28.6
TRAIN_00362,2011,2009,opel,astra,MRA,WAR,136700,1364,0,0,1,0,0,32.37
TRAIN_00363,2003,1999,seat,leon,KJY,LOD,281347,1896,0,1,0,0,0,17.81
TRAIN_00364,2009,2003,audi,a3,LPL,SLA,166000,1595,0,0,1,0,0,31.85
TRAIN_00365,2005,2004,audi,a4,WRO,DOL,265726,1984,0,0,1,0,0,15.59
TRAIN_00366,2009,2009,mercedes-benz,e-klasa,JCV,LUU,158100,1796,0,0,1,0,0,59.15
TRAIN_00367,2005,2004,citroen,c5,LUB,LUB,184000,1997,0,0,1,0,0,12.87
TRAIN_00368,2007,2003,bmw,x3,IUB,SWI,249000,1995,0,1,0,0,0,51.87
TRAIN_00369,2010,2009,opel,astra,JHV,SWI,157000,1364,0,0,1,0,0,36.27
TRAIN_00370,2015,2010,ford,c-max,AND,LOD,109000,1997,0,1,0,0,0,64.87
TRAIN_00371,2018,2013,skoda,octavia,OZA,MAZ,108057,1968,0,1,0,0,0,96.98
TRAIN_00372,2008,2008,ford,kuga,ZYV,WIE,143000,1997,0,1,0,0,0,46.67
TRAIN_00373,2013,2012,audi,a3,LEB,POM,197727,1395,0,0,1,0,0,60.84
TRAIN_00374,2011,2003,audi,a3,ZYW,OPO,174600,1598,0,1,0,0,0,43.42
TRAIN_00375,2008,2005,bmw,seria-3,KON,SLA,239440,1995,0,1,0,0,0,36.27
TRAIN_00376,2018,2012,volkswagen,golf,FSL,WIE,94058,1598,0,1,0,0,0,64.87
TRAIN_00377,2007,2003,toyota,avensis,DTF,POM,142091,1794,0,0,1,0,0,24.05
TRAIN_00378,2016,2010,volvo,s60,BIA,POL,82000,1969,0,0,1,0,0,85.8
TRAIN_00379,2020,2012,seat,leon,ZHF,ZAC,28800,1498,0,0,1,0,0,110.37
TRAIN_00380,2000,1998,opel,astra,XOK,ZAC,205243,1598,0,0,1,0,0,5.46
TRAIN_00381,2005,2003,volkswagen,golf,GRU,KUJ,230000,1595,0,0,1,0,0,15.6
TRAIN_00382,2012,2010,kia,sportage,WOD,SLA,129549,1998,0,1,0,0,0,71.37
TRAIN_00383,2011,2009,renault,scenic,WMQ,LUB,166410,1870,0,1,0,0,0,29.12
TRAIN_00384,2010,2009,renault,scenic,CAY,SWI,153000,1397,0,0,1,0,0,29.77
TRAIN_00385,2011,2007,ford,mondeo,MYS,SLA,179000,1560,0,1,0,0,0,38.87
TRAIN_00386,1999,1996,audi,a3,JAW,SLA,214000,1781,0,0,1,0,0,10.92
TRAIN_00387,2006,2003,mercedes-benz,vito,BML,ZAC,282000,2148,0,1,0,0,0,16.25
TRAIN_00388,2007,2003,renault,scenic,GDA,POM,209935,1870,0,1,0,0,0,11.7
TRAIN_00389,2014,2011,audi,a6,ZHF,ZAC,31984,2995,0,0,1,0,0,120.9
TRAIN_00390,2008,2008,ford,kuga,QCU,MAZ,214000,1997,0,1,0,0,0,44.85
TRAIN_00391,2015,2015,hyundai,tucson,OPO,OPO,255000,1685,0,1,0,0,0,77.87
TRAIN_00392,2012,2008,seat,ibiza,FIR,SLA,100000,1390,0,0,1,0,0,31.72
TRAIN_00393,2009,2007,renault,laguna,QSW,LOD,193747,1998,0,0,1,0,0,33.67
TRAIN_00394,2011,2004,bmw,seria-1,LOD,LOD,124000,1995,0,0,1,0,0,19.11
TRAIN_00395,2005,2004,skoda,octavia,PAR,MAZ,188148,1968,0,1,0,0,0,19.37
TRAIN_00396,2007,2006,kia,ceed,KAD,MAL,211574,1396,0,0,1,0,0,19.5
TRAIN_00397,2017,2014,volkswagen,passat,KOK,POM,139000,1598,0,1,0,0,0,88.27
TRAIN_00398,2004,2003,toyota,avensis,HAJ,POL,288000,1794,0,0,0,0,1,18.85
TRAIN_00399,2003,2002,honda,jazz,TYC,SLA,244020,1246,0,0,1,0,0,6.43
TRAIN_00400,2015,2008,ford,fiesta,JAN,MAZ,60002,998,0,0,1,0,0,46.67
TRAIN_00401,2003,2003,audi,a3,WRO,DOL,287000,1984,0,0,1,0,0,9.75
TRAIN_00402,2020,2019,renault,clio,LTW,WIE,12000,999,0,0,1,0,0,68.77
TRAIN_00403,2009,2005,seat,leon,AUG,POL,248419,1896,0,1,0,0,0,36.4
TRAIN_00404,2007,2007,nissan,qashqai,NOP,POD,192000,1598,0,0,1,0,0,32.37
TRAIN_00405,2009,2004,bmw,seria-1,IKT,SLA,196750,1995,0,1,0,0,0,28.47
TRAIN_00406,2004,2003,fiat,panda,LDR,DOL,261000,1242,0,0,0,0,1,7.15
TRAIN_00407,2003,2002,mercedes-benz,e-klasa,GLI,SLA,298020,3222,0,1,0,0,0,24.05
TRAIN_00408,2013,2007,audi,a4,INO,KUJ,189976,1968,0,1,0,0,0,61.62
TRAIN_00409,2008,2003,mazda,3,BYG,MAZ,233000,1598,0,0,0,0,1,24.57
TRAIN_00410,2015,2008,skoda,superb,RZE,POD,96600,1984,0,0,1,0,0,89.44
TRAIN_00411,2010,2003,audi,a3,WRO,DOL,267000,1968,0,1,0,0,0,38.94
TRAIN_00412,2007,2004,audi,a6,DRA,ZAC,296113,2967,0,1,0,0,0,32.5
TRAIN_00413,2013,2006,bmw,x5,SLU,POM,199191,2979,0,0,1,0,0,99.45
TRAIN_00414,2014,2009,opel,astra,GQC,MAZ,112880,1364,0,0,1,0,0,50.69
TRAIN_00415,2016,2016,kia,sportage,ZAB,SLA,108968,1591,0,0,1,0,0,81.9
TRAIN_00416,2011,2007,ford,mondeo,TCZ,POM,250000,1997,0,1,0,0,0,40.95
TRAIN_00417,2013,2012,bmw,seria-3,LOD,LOD,207000,1995,0,1,0,0,0,74.1
TRAIN_00418,2017,2013,skoda,octavia,POZ,WIE,108000,1968,0,1,0,0,0,90.48
TRAIN_00419,2015,2012,mitsubishi,space-star,SLU,POM,62900,999,0,0,1,0,0,25.87
TRAIN_00420,2007,2002,kia,sorento,KRA,MAL,143000,2497,0,1,0,0,0,17.55
TRAIN_00421,2006,2004,hyundai,tucson,SGA,POD,170000,1991,0,1,0,0,0,29.77
TRAIN_00422,2013,2012,kia,ceed,OSW,MAL,193000,1396,0,0,1,0,0,44.2
TRAIN_00423,2010,2005,volkswagen,passat,LJW,SLA,198700,1798,0,0,1,0,0,28.47
TRAIN_00424,2009,2008,ford,fiesta,KUT,LOD,201000,1250,0,0,1,0,0,21.97
TRAIN_00425,2007,2006,ford,s-max,RAD,MAZ,230000,1999,0,0,1,0,0,25.87
TRAIN_00426,2021,2016,fiat,tipo,GDA,POM,1,999,0,0,1,0,0,101.27
TRAIN_00427,2011,2007,nissan,qashqai,WVX,ZAC,166000,1461,0,1,0,0,0,45.37
TRAIN_00428,2006,2004,kia,sportage,EVT,POM,78654,1975,0,0,1,0,0,28.6
TRAIN_00429,2007,2004,opel,astra,RYP,KUJ,126000,1598,0,0,1,0,0,21.84
TRAIN_00430,2017,2013,skoda,octavia,JHR,DOL,90200,1798,0,0,1,0,0,89.7
TRAIN_00431,2018,2012,seat,leon,GDA,POM,87722,1197,0,0,1,0,0,64.87
TRAIN_00432,2010,2004,ford,focus,LES,WIE,214000,1560,0,1,0,0,0,15.86
TRAIN_00433,2016,2010,ford,focus,ZSR,LUB,185000,1498,0,1,0,0,0,38.87
TRAIN_00434,2007,2002,mercedes-benz,e-klasa,BIA,POL,249000,1796,0,0,0,0,1,44.07
TRAIN_00435,2012,2007,skoda,fabia,DQY,MAZ,61571,1198,0,0,1,0,0,31.07
TRAIN_00436,2011,2008,opel,insignia,WRO,DOL,179000,1956,0,1,0,0,0,32.37
TRAIN_00437,2002,2000,audi,a4,LUB,LUB,245000,2400,0,0,1,0,0,13.0
TRAIN_00438,2013,2010,ford,focus,LOM,POL,213000,1997,0,1,0,0,0,37.57
TRAIN_00439,2018,2014,mercedes-benz,c-klasa,LOD,LOD,34702,1595,0,0,1,0,0,145.6
TRAIN_00440,2010,2006,honda,cr-v,UOT,MAZ,178000,1997,0,0,1,0,0,64.87
TRAIN_00441,2006,2004,audi,a4,TAR,SLA,219000,1595,0,0,0,0,1,25.35
TRAIN_00442,2008,2004,bmw,seria-1,DAB,SLA,162145,1599,0,0,1,0,0,22.49
TRAIN_00443,2006,2006,honda,civic,WYS,MAZ,166200,1799,0,0,1,0,0,27.17
TRAIN_00444,2018,2013,skoda,octavia,BYD,KUJ,45802,1984,0,0,1,0,0,114.27
TRAIN_00445,2013,2012,seat,leon,NYS,OPO,107524,1598,0,1,0,0,0,51.87
TRAIN_00446,2018,2014,volkswagen,passat,WAR,MAZ,78447,1798,0,0,1,0,0,141.18
TRAIN_00447,2013,2012,hyundai,i30,FDY,MAL,187582,1396,0,1,0,0,0,42.12
TRAIN_00448,2017,2013,citroen,c4-picasso,RYB,SLA,157915,1997,0,1,0,0,0,88.27
TRAIN_00449,2014,2012,volkswagen,golf,SIE,MAZ,93400,1798,0,0,1,0,0,48.75
TRAIN_00450,2005,2003,fiat,panda,OBO,WIE,177000,1108,0,0,1,0,0,8.06
TRAIN_00451,2012,2009,toyota,avensis,SKI,LOD,138000,1998,0,1,0,0,0,44.59
TRAIN_00452,2007,2005,volkswagen,passat,CUL,WIE,194000,3168,0,0,1,0,0,27.95
TRAIN_00453,2018,2012,kia,ceed,NES,ZAC,173276,1396,0,1,0,0,0,50.57
TRAIN_00454,2017,2015,hyundai,tucson,PRA,OPO,125500,1591,0,0,1,0,0,95.55
TRAIN_00455,2009,2004,opel,astra,WQF,DOL,205000,1364,0,0,1,0,0,20.73
TRAIN_00456,2021,2019,nissan,juke,SQH,MAL,1,999,0,0,1,0,0,110.63
TRAIN_00457,2006,2002,opel,vectra,POZ,WIE,191000,1796,0,0,1,0,0,25.87
TRAIN_00458,2013,2012,kia,ceed,PLO,MAZ,123000,1591,0,0,1,0,0,55.25
TRAIN_00459,2021,2016,fiat,tipo,WAR,MAZ,4,999,0,0,1,0,0,111.61
TRAIN_00460,2014,2011,bmw,seria-1,QXT,MAZ,132000,1598,0,0,1,0,0,52.0
TRAIN_00461,2016,2015,hyundai,tucson,WAR,MAZ,36426,1591,0,0,1,0,0,107.77
TRAIN_00462,2001,1997,volkswagen,golf,WAR,MAZ,269000,1598,0,0,1,0,0,6.37
TRAIN_00463,2021,2016,renault,megane,RZE,POD,5,1332,0,0,1,0,0,118.3
TRAIN_00464,2017,2015,skoda,superb,KED,OPO,69761,1968,0,1,0,0,0,138.97
TRAIN_00465,2002,2000,mercedes-benz,c-klasa,NQW,MAZ,365000,3199,0,0,0,0,1,10.27
TRAIN_00466,2005,2004,opel,astra,PRZ,POD,290000,1598,0,0,1,0,0,12.87
TRAIN_00467,2007,2006,citroen,c4-picasso,KUT,LOD,345000,1997,0,1,0,0,0,17.16
TRAIN_00468,2014,2014,volkswagen,passat,GRU,KUJ,156000,1968,0,1,0,0,0,96.85
TRAIN_00469,2001,1998,bmw,seria-3,BYD,KUJ,280000,2494,0,0,1,0,0,14.95
TRAIN_00470,2011,2008,volkswagen,golf,POR,SLA,194000,1598,0,1,0,0,0,33.02
TRAIN_00471,2016,2015,ford,s-max,RAD,MAZ,162000,1997,0,1,0,0,0,116.87
TRAIN_00472,2005,2004,opel,astra,CZE,SLA,158450,1598,0,0,1,0,0,18.07
TRAIN_00473,2013,2009,opel,astra,PIA,MAZ,134493,1686,0,1,0,0,0,36.4
TRAIN_00474,2014,2009,kia,sorento,LNI,POM,155000,2199,0,1,0,0,0,75.27
TRAIN_00475,2011,2008,ford,fiesta,WEJ,POM,138000,1242,0,0,0,0,1,24.57
TRAIN_00476,2009,2004,ford,focus,KRA,MAL,128000,1798,0,0,1,0,0,27.17
TRAIN_00477,2007,2002,mazda,6,LOD,LOD,286500,1798,0,0,0,0,1,13.65
TRAIN_00478,2007,2004,mitsubishi,colt,KAL,WIE,157110,1493,0,1,0,0,0,13.65
TRAIN_00479,2011,2004,volkswagen,caddy,ZAW,SLA,225000,1968,0,1,0,0,0,52.0
TRAIN_00480,2017,2017,opel,insignia,PIA,MAZ,70454,1490,0,0,1,0,0,93.6
TRAIN_00481,2003,2002,honda,accord,KAT,SLA,280000,1998,0,0,1,0,0,10.27
TRAIN_00482,2007,2007,ford,mondeo,VWI,POM,226000,1999,0,0,1,0,0,29.77
TRAIN_00483,2001,1996,audi,a3,RZE,POD,256000,1595,0,0,0,0,1,7.15
TRAIN_00484,2008,2004,opel,astra,PXQ,MAL,178531,1598,0,0,1,0,0,22.88
TRAIN_00485,2011,2011,audi,a6,GCR,WIE,256000,1968,0,1,0,0,0,67.6
TRAIN_00486,2012,2008,seat,ibiza,BGZ,WIE,138000,1197,0,0,1,0,0,30.55
TRAIN_00487,2016,2014,ford,mondeo,KAT,SLA,164000,1560,0,1,0,0,0,74.75
TRAIN_00488,2013,2013,citroen,c4-picasso,SOS,SLA,150000,1560,0,1,0,0,0,49.27
TRAIN_00489,2006,2000,mercedes-benz,c-klasa,FJZ,MAZ,217000,1796,0,0,1,0,0,19.37
TRAIN_00490,2018,2017,volkswagen,polo,RZE,POD,112100,999,0,0,1,0,0,72.67
TRAIN_00491,2010,2010,kia,sportage,PXZ,SWI,168000,1591,0,0,1,0,0,49.39
TRAIN_00492,2009,2008,ford,fiesta,OZA,MAZ,154000,1242,0,0,1,0,0,20.67
TRAIN_00493,2000,1996,skoda,octavia,WAR,MAZ,251000,1781,0,0,1,0,0,9.1
TRAIN_00494,2004,2002,seat,ibiza,KED,OPO,176000,1390,0,0,1,0,0,7.54
TRAIN_00495,2002,2000,ford,mondeo,WRO,DOL,430000,1998,0,1,0,0,0,7.8
TRAIN_00496,2009,2006,kia,ceed,QJD,LOD,237000,1396,0,0,1,0,0,20.02
TRAIN_00497,2010,2004,opel,astra,GRU,KUJ,285600,1700,0,1,0,0,0,14.17
TRAIN_00498,2021,2015,opel,astra,FIR,SLA,1,1199,0,0,1,0,0,119.99
TRAIN_00499,2016,2012,toyota,auris,KRA,MAL,52470,1598,0,0,1,0,0,80.47
TRAIN_00500,2010,2008,renault,megane,ODN,DOL,131600,1998,0,0,1,0,0,49.4
TRAIN_00501,2017,2014,skoda,fabia,SIE,MAZ,192000,1422,0,1,0,0,0,38.87
TRAIN_00502,2016,2011,audi,a6,ZHF,ZAC,170000,1968,0,1,0,0,0,145.6
TRAIN_00503,2015,2009,bmw,seria-5,NER,WAR,169000,1995,0,1,0,0,0,103.87
TRAIN_00504,2021,2020,toyota,yaris,LOD,LOD,5480,1496,0,0,1,0,0,103.87
TRAIN_00505,2003,2000,volkswagen,passat,LSC,POM,222781,1781,0,0,1,0,0,18.07
TRAIN_00506,2019,2015,opel,astra,WAR,MAZ,39910,1399,0,0,1,0,0,90.87
TRAIN_00507,2012,2010,kia,sportage,BIA,POL,55200,1591,0,0,1,0,0,73.84
TRAIN_00508,2012,2009,bmw,x1,AUG,POL,211000,1995,0,1,0,0,0,55.77
TRAIN_00509,2004,2000,opel,agila,DZW,MAZ,226041,1199,0,0,0,0,1,5.13
TRAIN_00510,2000,1996,audi,a3,MAJ,POD,153000,1984,0,0,1,0,0,19.37
TRAIN_00511,2007,2004,opel,astra,STY,MAZ,178000,1598,0,0,1,0,0,16.77
TRAIN_00512,2018,2012,volkswagen,golf,WRO,DOL,146143,1968,0,1,0,0,0,102.57
TRAIN_00513,2016,2013,nissan,qashqai,WVX,ZAC,141000,1461,0,1,0,0,0,80.6
TRAIN_00514,2011,2008,ford,fiesta,QJF,WAR,171111,1242,0,0,1,0,0,20.41
TRAIN_00515,2004,1997,audi,a6,SLU,POM,232136,1900,0,1,0,0,0,14.29
TRAIN_00516,2007,2006,honda,civic,PIA,MAZ,194866,1799,0,0,0,0,1,32.5
TRAIN_00517,2018,2012,toyota,auris,ZHF,ZAC,69518,1798,0,0,0,1,0,93.47
TRAIN_00518,2011,2000,audi,a4,KUT,LOD,275000,1968,0,1,0,0,0,45.37
TRAIN_00519,2018,2014,hyundai,i20,WIE,MAL,22087,1248,0,0,1,0,0,72.67
TRAIN_00520,2015,2012,ford,kuga,WAR,MAZ,138433,1498,0,0,1,0,0,77.87
TRAIN_00521,2018,2014,hyundai,i20,RAK,SLA,44284,1248,0,0,1,0,0,54.86
TRAIN_00522,2017,2014,nissan,x-trail,GRO,DOL,63060,1598,0,1,0,0,0,111.15
TRAIN_00523,2007,2007,renault,laguna,MYJ,WIE,187000,1461,0,1,0,0,0,16.77
TRAIN_00524,2006,2004,audi,a4,PKO,MAZ,244210,1896,0,1,0,0,0,28.47
TRAIN_00525,2007,2003,volkswagen,touran,SZU,KUJ,171500,1390,0,0,1,0,0,23.27
TRAIN_00526,2010,2006,kia,ceed,BUL,SLA,151000,1582,0,1,0,0,0,25.87
TRAIN_00527,2004,2000,ford,mondeo,LUB,LUB,223000,1798,0,0,1,0,0,10.92
TRAIN_00528,2008,2007,audi,a4,CHL,SWI,179000,1968,0,1,0,0,0,44.07
TRAIN_00529,2015,2007,volvo,v70,TDC,DOL,78000,1969,0,1,0,0,0,83.07
TRAIN_00530,2003,2002,honda,accord,WAR,MAZ,145000,1998,0,0,1,0,0,14.17
TRAIN_00531,2016,2013,mazda,3,BLI,POL,44000,1998,0,0,1,0,0,49.27
TRAIN_00532,2011,2005,bmw,seria-3,KKB,SWI,198700,1995,0,1,0,0,0,30.55
TRAIN_00533,2006,2004,mercedes-benz,a-klasa,LEU,MAL,143500,1991,0,1,0,0,0,16.77
TRAIN_00534,2008,2007,volkswagen,tiguan,ELB,WAR,166500,1390,0,0,1,0,0,40.17
TRAIN_00535,2008,2004,skoda,octavia,XII,MAZ,290000,1968,0,1,0,0,0,16.64
TRAIN_00536,2013,2012,ford,kuga,GUC,LOD,290000,1997,0,1,0,0,0,52.0
TRAIN_00537,2007,2007,renault,laguna,RAD,MAZ,280000,1995,0,1,0,0,0,23.4
TRAIN_00538,2012,2007,audi,a4,EZO,LUU,145000,1798,0,0,1,0,0,67.47
TRAIN_00539,2012,2008,volvo,xc-60,GKV,WIE,219000,1984,0,1,0,0,0,70.07
TRAIN_00540,2016,2014,nissan,x-trail,LAP,POL,89350,1618,0,0,1,0,0,97.11
TRAIN_00541,2016,2013,skoda,octavia,WRO,DOL,193000,1968,0,1,0,0,0,71.37
TRAIN_00542,2014,2010,nissan,juke,KRO,WIE,140000,1461,0,1,0,0,0,46.54
